"LST_DATE","LST_TIME","T_MAX","P_CALC"
20170215,1100,6.9,0
20170215,1200,7.5,0
20170215,1300,9.2,0
20170215,1400,10.7,0
20170215,1500,12.5,0
20170215,1600,12.6,0
20170215,1700,12.3,0
20170215,1800,11,0
20170215,1900,9.4,0
20170215,2000,8,0
20170215,2100,7.1,0
20170215,2200,5.7,0
20170215,2300,4.6,0
20170216,0,5.4,0
20170216,100,5.2,0
20170216,200,4.2,0
20170216,300,3.6,0
20170216,400,2.6,0
20170216,500,1.8,0
20170216,600,1.7,0
20170216,700,2.2,0
20170216,800,3,0
20170216,900,5.1,0
20170216,1000,6.3,0
20170216,1100,7.2,0
20170216,1200,7.8,0
20170216,1300,9.2,0
20170216,1400,10,0
20170216,1500,10.6,0
20170216,1600,10.7,0
20170216,1700,10.4,0
20170216,1800,9.9,0
20170216,1900,8,0
20170216,2000,4.7,0
20170216,2100,2.2,0
20170216,2200,0.7,0
20170216,2300,2.1,0
20170217,0,3.8,0
20170217,100,3.8,0
20170217,200,1.8,0
20170217,300,1.4,0
20170217,400,2,0
20170217,500,2.3,0
20170217,600,3,0
20170217,700,3.3,0
20170217,800,4.1,0
20170217,900,7.3,0
20170217,1000,10.4,0
20170217,1100,12.2,0
20170217,1200,15.1,0
20170217,1300,16.9,0
20170217,1400,18.4,0
20170217,1500,18.3,0
20170217,1600,18.8,0
20170217,1700,18.5,0
20170217,1800,17.6,0
20170217,1900,15.8,0
20170217,2000,13.1,0
20170217,2100,11.9,0
20170217,2200,11.2,0
20170217,2300,10.4,0
20170218,0,8.8,0
20170218,100,6,0
20170218,200,6.8,0
20170218,300,6.2,0
20170218,400,6,0
20170218,500,5,0
20170218,600,6.2,0
20170218,700,6.1,0
20170218,800,4.6,0
20170218,900,10.2,0
20170218,1000,17.1,0
20170218,1100,19.7,0
20170218,1200,21,0
20170218,1300,21.9,0
20170218,1400,22.5,0
20170218,1500,22.2,0
20170218,1600,21.3,0
20170218,1700,20.7,0
20170218,1800,19.6,0
20170218,1900,18.7,0
20170218,2000,17.8,0
20170218,2100,16.4,0
20170218,2200,15.1,0
20170218,2300,14.1,0
20170219,0,12.8,0
20170219,100,12.1,0
20170219,200,11.1,0
20170219,300,10.1,0
20170219,400,9.7,0
20170219,500,9.2,0
20170219,600,9.7,0
20170219,700,10.3,0
20170219,800,11,0
20170219,900,14.2,0
20170219,1000,16.3,0
20170219,1100,17.7,0
20170219,1200,19.1,0
20170219,1300,20.1,0
20170219,1400,20.8,0
20170219,1500,21.3,0
20170219,1600,21.1,0
20170219,1700,20.9,0
20170219,1800,20.1,0
20170219,1900,18,0
20170219,2000,14.6,0
20170219,2100,14.6,0
20170219,2200,14.3,0
20170219,2300,13.9,0
20170220,0,12.7,0
20170220,100,12.2,0
20170220,200,11.7,0
20170220,300,11.1,0
20170220,400,10.6,0
20170220,500,9.9,0
20170220,600,8.3,0
20170220,700,8.9,0
20170220,800,9.9,0
20170220,900,14,0
20170220,1000,16.2,0
20170220,1100,18.2,0
20170220,1200,19.2,0
20170220,1300,20.3,0
20170220,1400,21.2,0
20170220,1500,21.7,0
20170220,1600,21.9,0
20170220,1700,21.2,0
20170220,1800,20.4,0
20170220,1900,16.7,0
20170220,2000,15.1,0
20170220,2100,13.7,0
20170220,2200,11.4,0
20170220,2300,10.8,0
20170221,0,10.6,0
20170221,100,9.8,0
20170221,200,9.5,0
20170221,300,10.3,0
20170221,400,10.2,0
20170221,500,8.8,0
20170221,600,8.7,0
20170221,700,7.7,0
20170221,800,7.4,0
20170221,900,9.3,0
20170221,1000,10.5,0
20170221,1100,12.8,0
20170221,1200,14.9,0
20170221,1300,16.5,0
20170221,1400,17.4,0
20170221,1500,17.9,0
20170221,1600,17.1,0
20170221,1700,16.7,0
20170221,1800,16.2,0
20170221,1900,14.2,0
20170221,2000,11.9,0
20170221,2100,10.5,0
20170221,2200,9.4,0
20170221,2300,8.9,0
20170222,0,8.9,0
20170222,100,9.7,0
20170222,200,10.1,0
20170222,300,10.7,0
20170222,400,10.1,0
20170222,500,10.2,0
20170222,600,9.2,0
20170222,700,9.7,0
20170222,800,10.6,0
20170222,900,13.5,0
20170222,1000,14.9,0
20170222,1100,16.1,0
20170222,1200,18.2,0
20170222,1300,19.2,0
20170222,1400,20.3,0
20170222,1500,20.4,0
20170222,1600,20.1,0
20170222,1700,18.2,0
20170222,1800,17.7,0
20170222,1900,16.6,0
20170222,2000,15.8,0
20170222,2100,14.5,0
20170222,2200,14.2,0
20170222,2300,13.8,0
20170223,0,13,0
20170223,100,12.6,0
20170223,200,11.8,0
20170223,300,11.2,0
20170223,400,11.8,0
20170223,500,11.6,0
20170223,600,11.1,0
20170223,700,10.7,0
20170223,800,10.4,0
20170223,900,15.9,0
20170223,1000,19,0
20170223,1100,21.1,0
20170223,1200,21.6,0
20170223,1300,22.6,0
20170223,1400,23.1,0
20170223,1500,23.2,0
20170223,1600,23.6,0
20170223,1700,22.4,0
20170223,1800,21.8,0
20170223,1900,19.1,0
20170223,2000,16.6,0
20170223,2100,15,0
20170223,2200,13.4,0
20170223,2300,12.3,0
20170224,0,11.7,0
20170224,100,12.1,0
20170224,200,11.4,0
20170224,300,10.6,0
20170224,400,9.4,0
20170224,500,9.6,0
20170224,600,9.2,0
20170224,700,8.3,0
20170224,800,9.4,0
20170224,900,15.9,0
20170224,1000,18.8,0
20170224,1100,20.5,0
20170224,1200,22.4,0
20170224,1300,23.3,0
20170224,1400,23.8,0
20170224,1500,24.4,0
20170224,1600,25.1,0
20170224,1700,24.1,0
20170224,1800,23.4,0
20170224,1900,21.2,0
20170224,2000,18.3,0
20170224,2100,17,0
20170224,2200,16.8,0
20170224,2300,17.7,0
20170225,0,17.7,0
20170225,100,17.2,0
20170225,200,16.4,0
20170225,300,15.8,0
20170225,400,15.2,0
20170225,500,14.7,0
20170225,600,13.7,0
20170225,700,13.6,0
20170225,800,15.3,0
20170225,900,18.5,0
20170225,1000,20.1,0
20170225,1100,22.8,0
20170225,1200,25,0
20170225,1300,26,0
20170225,1400,26.1,0
20170225,1500,25.7,0
20170225,1600,25.6,0
20170225,1700,25.3,0
20170225,1800,24.3,0
20170225,1900,19.7,0
20170225,2000,17.8,0
20170225,2100,15.9,0
20170225,2200,14.1,0
20170225,2300,12.2,0
20170226,0,10.7,0
20170226,100,8.6,0
20170226,200,7.3,0
20170226,300,6.1,0
20170226,400,4.3,0
20170226,500,3.5,0
20170226,600,2.3,0
20170226,700,1.3,0
20170226,800,2.4,0
20170226,900,4.5,0
20170226,1000,6.3,0
20170226,1100,7.6,0
20170226,1200,8.9,0
20170226,1300,10.3,0
20170226,1400,11.1,0
20170226,1500,11.6,0
20170226,1600,12,0
20170226,1700,11.9,0
20170226,1800,11.6,0
20170226,1900,8.9,0
20170226,2000,5.8,0
20170226,2100,4,0
20170226,2200,2.6,0
20170226,2300,1.6,0
20170227,0,0.8,0
20170227,100,0.1,0
20170227,200,-0.1,0
20170227,300,-0.9,0
20170227,400,-1,0
20170227,500,-0.8,0
20170227,600,-0.4,0
20170227,700,0.7,0
20170227,800,2.7,0
20170227,900,8.6,0
20170227,1000,11.8,0
20170227,1100,14.2,0
20170227,1200,15.7,0
20170227,1300,16.2,0
20170227,1400,17.4,0
20170227,1500,17.8,0
20170227,1600,17.5,0
20170227,1700,16.4,0
20170227,1800,15.9,0
20170227,1900,14.6,0
20170227,2000,12.6,0
20170227,2100,11.2,0
20170227,2200,10.5,0
20170227,2300,9.7,0
20170228,0,10.2,0
20170228,100,10,0
20170228,200,10.5,0
20170228,300,12.7,0
20170228,400,12.1,0
20170228,500,11.1,0
20170228,600,9.9,0
20170228,700,8.5,0
20170228,800,9.9,0
20170228,900,14.9,0
20170228,1000,18.2,0
20170228,1100,20.9,0
20170228,1200,21.9,0
20170228,1300,22.8,0
20170228,1400,23.4,0
20170228,1500,23.8,0
20170228,1600,23.8,0
20170228,1700,23.2,0
20170228,1800,22.6,0
20170228,1900,21.4,0
20170228,2000,20.4,0
20170228,2100,19.2,0
20170228,2200,19.1,0.7
20170228,2300,17.6,0
20170301,0,17.3,0
20170301,100,17,0
20170301,200,17.8,0
20170301,300,18.2,0
20170301,400,18.1,0
20170301,500,17.9,0
20170301,600,17.8,0
20170301,700,17.7,0
20170301,800,18.2,0
20170301,900,19.2,0
20170301,1000,20.2,0
20170301,1100,21.7,0
20170301,1200,23.1,0
20170301,1300,24.2,0
20170301,1400,24.1,0
20170301,1500,23.5,0
20170301,1600,23.4,0
20170301,1700,23.5,0
20170301,1800,23.1,0
20170301,1900,19.1,0
20170301,2000,17.3,17.4
20170301,2100,14.7,3.5
20170301,2200,16.2,2.4
20170301,2300,16.4,0
20170302,0,16.6,0
20170302,100,16.2,0
20170302,200,16.1,0
20170302,300,16.2,0
20170302,400,14,0
20170302,500,11.8,0
20170302,600,9.8,0
20170302,700,8.3,0
20170302,800,7.9,0
20170302,900,9.1,0
20170302,1000,9.8,0
20170302,1100,11.5,0
20170302,1200,12.5,0
20170302,1300,12.8,0
20170302,1400,13.7,0
20170302,1500,14,0
20170302,1600,14.2,0
20170302,1700,13.9,0
20170302,1800,13.1,0
20170302,1900,11.6,0
20170302,2000,10,0
20170302,2100,5.8,0
20170302,2200,5.4,0
20170302,2300,5.8,0
20170303,0,4.7,0
20170303,100,4.2,0
20170303,200,4.4,0
20170303,300,2.8,0
20170303,400,0.4,0
20170303,500,-0.9,0
20170303,600,-1.7,0
20170303,700,-1.4,0
20170303,800,2.4,0
20170303,900,7.1,0
20170303,1000,8.9,0
20170303,1100,9.9,0
20170303,1200,10.7,0
20170303,1300,11.4,0
20170303,1400,11,0
20170303,1500,11,0
20170303,1600,10.8,0
20170303,1700,9.8,0
20170303,1800,8.9,0
20170303,1900,7,0
20170303,2000,5.2,0
20170303,2100,3.5,0
20170303,2200,2,0
20170303,2300,0.8,0
20170304,0,0,0
20170304,100,-1.9,0
20170304,200,-2.6,0
20170304,300,-3.4,0
20170304,400,-3.7,0
20170304,500,-4.5,0
20170304,600,-4.4,0
20170304,700,-4.8,0
20170304,800,-1,0
20170304,900,3,0
20170304,1000,4.6,0
20170304,1100,6.5,0
20170304,1200,7.5,0
20170304,1300,8.9,0
20170304,1400,10.1,0
20170304,1500,10.8,0
20170304,1600,11.1,0
20170304,1700,11.2,0
20170304,1800,9.1,0
20170304,1900,7.3,0
20170304,2000,5.5,0
20170304,2100,3.9,0
20170304,2200,1.9,0
20170304,2300,1.2,0
20170305,0,0.2,0
20170305,100,-0.4,0
20170305,200,-0.9,0
20170305,300,2,0
20170305,400,1.8,0
20170305,500,0.7,0
20170305,600,-0.1,0
20170305,700,-0.7,0
20170305,800,0.4,0
20170305,900,1.8,0
20170305,1000,3.8,0
20170305,1100,5.6,0
20170305,1200,7.3,0
20170305,1300,8.4,0
20170305,1400,9.6,0
20170305,1500,10.4,0
20170305,1600,10.9,0
20170305,1700,10.9,0
20170305,1800,10.4,0
20170305,1900,8.6,0
20170305,2000,5.8,0
20170305,2100,3.6,0
20170305,2200,2.7,0
20170305,2300,2.3,0
20170306,0,1.1,0
20170306,100,1.9,0
20170306,200,1.8,0
20170306,300,1.3,0
20170306,400,0.4,0
20170306,500,-0.8,0
20170306,600,-1,0
20170306,700,-1.5,0
20170306,800,2.3,0
20170306,900,5.6,0
20170306,1000,9.9,0
20170306,1100,12.2,0
20170306,1200,13.7,0
20170306,1300,15,0
20170306,1400,16.6,0
20170306,1500,18,0
20170306,1600,17.7,0
20170306,1700,17.4,0
20170306,1800,17.3,0
20170306,1900,16,0
20170306,2000,13.5,0
20170306,2100,12.9,0
20170306,2200,11.8,0
20170306,2300,11.7,0
20170307,0,12.2,0
20170307,100,12.2,0
20170307,200,12,0
20170307,300,11.5,0
20170307,400,10.5,0
20170307,500,9.8,0
20170307,600,10.2,0
20170307,700,10.3,0
20170307,800,11,0
20170307,900,14.3,0
20170307,1000,17.2,0
20170307,1100,19.2,0
20170307,1200,20.7,0
20170307,1300,21.5,0
20170307,1400,22.2,0
20170307,1500,22.1,0
20170307,1600,21.7,0
20170307,1700,22,0
20170307,1800,21.4,0
20170307,1900,20.1,0
20170307,2000,19.4,0
20170307,2100,19.1,0
20170307,2200,18.3,0
20170307,2300,18.1,0
20170308,0,17.5,0
20170308,100,16.9,0
20170308,200,16.8,0
20170308,300,16.6,0
20170308,400,16.6,0
20170308,500,16.6,0
20170308,600,16.5,0
20170308,700,16,0.9
20170308,800,10.4,0
20170308,900,11.9,0
20170308,1000,14.2,0
20170308,1100,16.5,0
20170308,1200,18.1,0
20170308,1300,18.9,0
20170308,1400,19.5,0
20170308,1500,19.3,0
20170308,1600,20,0
20170308,1700,20.4,0
20170308,1800,19.7,0
20170308,1900,18.1,0
20170308,2000,13.3,0
20170308,2100,11,0
20170308,2200,9.1,0
20170308,2300,8.6,0
20170309,0,8.5,0
20170309,100,8.5,0
20170309,200,7.5,0
20170309,300,7,0
20170309,400,7.5,0
20170309,500,5.9,0
20170309,600,5.2,0
20170309,700,5.1,0
20170309,800,6.8,0
20170309,900,15,0
20170309,1000,18.1,0
20170309,1100,19.4,0
20170309,1200,21.1,0
20170309,1300,22.3,0
20170309,1400,22.7,0
20170309,1500,23,0
20170309,1600,23.4,0
20170309,1700,23.1,0
20170309,1800,22.2,0
20170309,1900,20.5,0
20170309,2000,16.7,0
20170309,2100,14.4,0
20170309,2200,14.8,0
20170309,2300,14.9,0
20170310,0,14.8,0
20170310,100,14.6,0
20170310,200,13.8,0
20170310,300,12.8,0
20170310,400,11.9,0
20170310,500,11.9,0
20170310,600,11.4,0
20170310,700,12,0
20170310,800,12.3,0.2
20170310,900,11.1,0.2
20170310,1000,14,0
20170310,1100,16.7,0
20170310,1200,19.6,0
20170310,1300,17.7,0
20170310,1400,17.3,0
20170310,1500,15.7,0
20170310,1600,15.2,0
20170310,1700,14,0
20170310,1800,11.4,0
20170310,1900,9.2,0
20170310,2000,8.1,0
20170310,2100,6.8,0
20170310,2200,4.9,0
20170310,2300,3.1,0
20170311,0,2.5,0
20170311,100,0.9,0
20170311,200,1.6,0
20170311,300,2,0
20170311,400,1.3,0
20170311,500,0.2,0
20170311,600,-0.4,0
20170311,700,-0.2,0
20170311,800,2.3,0
20170311,900,3.6,0
20170311,1000,4.8,0
20170311,1100,5.8,0
20170311,1200,6.2,0
20170311,1300,6.4,0
20170311,1400,7.2,0
20170311,1500,8.1,0
20170311,1600,9.1,0
20170311,1700,9,0
20170311,1800,8.5,0
20170311,1900,6.4,0
20170311,2000,3.8,0
20170311,2100,2,0
20170311,2200,1.8,0
20170311,2300,4.5,0
20170312,0,4.7,0
20170312,100,4.6,0
20170312,200,4.2,0
20170312,300,3.3,0
20170312,400,2.6,0
20170312,500,2.1,0
20170312,600,1.7,0
20170312,700,1.5,0.5
20170312,800,0,0.5
20170312,900,-1.2,0.3
20170312,1000,-0.9,0
20170312,1100,1,0
20170312,1200,2.6,0
20170312,1300,4.8,0
20170312,1400,6.5,0
20170312,1500,7.5,0
20170312,1600,7.8,0
20170312,1700,7.8,0
20170312,1800,7.8,0
20170312,1900,5.8,0
20170312,2000,3.2,0
20170312,2100,2.1,0
20170312,2200,0.3,0
20170312,2300,-0.1,0
20170313,0,-0.9,0
20170313,100,-1.6,0
20170313,200,-2.5,0
20170313,300,-2.9,0
20170313,400,-3,0
20170313,500,-2.7,0
20170313,600,-2.6,0
20170313,700,-2.9,0
20170313,800,-0.3,0
20170313,900,3,0
20170313,1000,4.7,0
20170313,1100,5.6,0
20170313,1200,5.5,0
20170313,1300,4.9,0.6
20170313,1400,2.6,1.7
20170313,1500,2.5,1.1
20170313,1600,-9999,-9999
20170313,1700,-9999,-9999
20170313,1800,-9999,-9999
20170313,1900,-9999,-9999
20170313,2000,-9999,-9999
20170313,2100,-9999,-9999
20170313,2200,-9999,-9999
20170313,2300,-9999,-9999
20170314,0,-9999,-9999
20170314,100,-9999,-9999
20170314,200,-9999,-9999
20170314,300,-9999,-9999
20170314,400,-9999,-9999
20170314,500,-9999,-9999
20170314,600,-9999,-9999
20170314,700,-9999,-9999
20170314,800,-9999,-9999
20170314,900,-9999,-9999
20170314,1000,-9999,-9999
20170314,1100,-9999,-9999
20170314,1200,-9999,-9999
20170314,1300,-9999,-9999
20170314,1400,-9999,-9999
20170314,1500,-9999,-9999
20170314,1600,-9999,-9999
20170314,1700,-9999,-9999
20170314,1800,-9999,-9999
20170314,1900,-9999,-9999
20170314,2000,-9999,-9999
20170314,2100,-9999,-9999
20170314,2200,-9999,-9999
20170314,2300,-9999,-9999
20170315,0,-9999,-9999
20170315,100,-9999,-9999
20170315,200,-9999,-9999
20170315,300,-9999,-9999
20170315,400,-9999,-9999
20170315,500,-9999,-9999
20170315,600,-9999,-9999
20170315,700,-9999,-9999
20170315,800,-9999,-9999
20170315,900,-9999,-9999
20170315,1000,-9999,-9999
20170315,1100,-9999,-9999
20170315,1200,-9999,-9999
20170315,1300,-9999,-9999
20170315,1400,-9999,-9999
20170315,1500,-9999,-9999
20170315,1600,-9999,-9999
20170315,1700,-9999,-9999
20170315,1800,-9999,-9999
20170315,1900,-9999,-9999
20170315,2000,-9999,-9999
20170315,2100,-9999,-9999
20170315,2200,-9999,-9999
20170315,2300,-9999,-9999
20170316,0,-9999,-9999
20170316,100,-9999,-9999
20170316,200,-9999,-9999
20170316,300,-9999,-9999
20170316,400,-9999,-9999
20170316,500,-9999,-9999
20170316,600,-9999,-9999
20170316,700,-9999,-9999
20170316,800,-9999,-9999
20170316,900,-9999,-9999
20170316,1000,-9999,-9999
20170316,1100,-9999,-9999
20170316,1200,4.8,0
20170316,1300,6.4,0
20170316,1400,7.7,0
20170316,1500,8.6,0
20170316,1600,8.8,0
20170316,1700,8.8,0
20170316,1800,8.4,0
20170316,1900,7.4,0
20170316,2000,4.7,0
20170316,2100,3.4,0
20170316,2200,2.3,0
20170316,2300,0.4,0
20170317,0,-1.1,0
20170317,100,-1,0
20170317,200,-0.8,0
20170317,300,-2.9,0
20170317,400,-3.2,0
20170317,500,-4.1,0
20170317,600,-4.5,0
20170317,700,-5.1,0
20170317,800,-0.4,0
20170317,900,5.4,0
20170317,1000,7.7,0
20170317,1100,9.4,0
20170317,1200,10.6,0
20170317,1300,12.2,0
20170317,1400,12.6,0
20170317,1500,13.2,0
20170317,1600,13.4,0
20170317,1700,13.1,0
20170317,1800,12.8,0
20170317,1900,12.4,0
20170317,2000,11.9,0
20170317,2100,11.6,0
20170317,2200,11,0
20170317,2300,10.7,1
20170318,0,5.8,0
20170318,100,5.9,2
20170318,200,6.1,0
20170318,300,6.3,0
20170318,400,6.6,0.2
20170318,500,6.7,0
20170318,600,7.4,0
20170318,700,7.3,1
20170318,800,7.3,0.7
20170318,900,8,0.3
20170318,1000,9,0
20170318,1100,9.6,0
20170318,1200,10.7,0
20170318,1300,12.5,0
20170318,1400,14.8,0
20170318,1500,16.9,0
20170318,1600,18.1,0
20170318,1700,17.8,0
20170318,1800,17.1,1.1
20170318,1900,12.1,0
20170318,2000,12.2,0
20170318,2100,12.5,0
20170318,2200,12.6,0
20170318,2300,11.1,0
20170319,0,8.8,0
20170319,100,7.3,0
20170319,200,6.6,0
20170319,300,5.8,0
20170319,400,5.4,0
20170319,500,5.2,0
20170319,600,4.8,0
20170319,700,4.4,0
20170319,800,6.6,0
20170319,900,8.8,0
20170319,1000,9.8,0
20170319,1100,11.2,0
20170319,1200,11.9,0
20170319,1300,12.5,0
20170319,1400,13.8,0
20170319,1500,13.7,0
20170319,1600,14.2,0
20170319,1700,13.9,0
20170319,1800,13,0
20170319,1900,11.3,0
20170319,2000,7.3,0
20170319,2100,5.4,0
20170319,2200,5.1,0
20170319,2300,5.7,0
20170320,0,4.4,0
20170320,100,4,0
20170320,200,2.2,0
20170320,300,1.1,0
20170320,400,0.3,0
20170320,500,0.2,0
20170320,600,-1.1,0
20170320,700,-0.8,0
20170320,800,5.3,0
20170320,900,8.1,0
20170320,1000,9.8,0
20170320,1100,12.2,0
20170320,1200,13.8,0
20170320,1300,15.4,0
20170320,1400,16.4,0
20170320,1500,17.5,0
20170320,1600,18,0
20170320,1700,17.9,0
20170320,1800,16.6,0
20170320,1900,15.4,0
20170320,2000,12.9,0
20170320,2100,12.2,0
20170320,2200,13,0
20170320,2300,12.5,0
20170321,0,12.5,0
20170321,100,12.5,0
20170321,200,12.5,0
20170321,300,11.8,0
20170321,400,10.2,0
20170321,500,9.5,0
20170321,600,9.6,0
20170321,700,9.4,0
20170321,800,14.1,0
20170321,900,17.3,0
20170321,1000,21.9,0
20170321,1100,24.3,0
20170321,1200,25.4,0
20170321,1300,26.4,0
20170321,1400,27.2,0
20170321,1500,27.5,0
20170321,1600,27.2,0
20170321,1700,26.7,0
20170321,1800,25.4,0
20170321,1900,23.4,0
20170321,2000,20.5,0
20170321,2100,19.6,0
20170321,2200,19.5,0
20170321,2300,18.9,0
20170322,0,18.4,0.2
20170322,100,16.3,0
20170322,200,15.7,0
20170322,300,15.4,0
20170322,400,13.4,0
20170322,500,13.4,0
20170322,600,13.2,0
20170322,700,12.6,0
20170322,800,13.4,0
20170322,900,13.5,0
20170322,1000,13.6,0
20170322,1100,13.9,0
20170322,1200,15.4,0
20170322,1300,17.1,0
20170322,1400,17.2,0
20170322,1500,16.5,0
20170322,1600,16.4,0
20170322,1700,15.3,0
20170322,1800,14.7,0
20170322,1900,12.7,0
20170322,2000,10.6,0
20170322,2100,8.9,0
20170322,2200,7.7,0
20170322,2300,6.7,0
20170323,0,5.1,0
20170323,100,3.8,0
20170323,200,2.1,0
20170323,300,1.4,0
20170323,400,1.2,0
20170323,500,1,0
20170323,600,0.1,0
20170323,700,0.5,0
20170323,800,3.5,0
20170323,900,5.4,0
20170323,1000,7.2,0
20170323,1100,8.7,0
20170323,1200,9.7,0
20170323,1300,10.8,0
20170323,1400,11.4,0
20170323,1500,12.4,0
20170323,1600,12.7,0
20170323,1700,12.8,0
20170323,1800,12,0
20170323,1900,10.8,0
20170323,2000,7.9,0
20170323,2100,6.2,0
20170323,2200,5.5,0
20170323,2300,4,0
20170324,0,4.6,0
20170324,100,5,0
20170324,200,5,0
20170324,300,4.2,0
20170324,400,3.2,0
20170324,500,2.1,0
20170324,600,1.7,0
20170324,700,0.4,0
20170324,800,5.4,0
20170324,900,9.7,0
20170324,1000,13.4,0
20170324,1100,15.8,0
20170324,1200,17.2,0
20170324,1300,17.8,0
20170324,1400,19.7,0
20170324,1500,21.1,0
20170324,1600,21.4,0
20170324,1700,21.2,0
20170324,1800,20.3,0
20170324,1900,19,0
20170324,2000,17.5,0
20170324,2100,15.6,0
20170324,2200,13.7,0
20170324,2300,14.1,0
20170325,0,14.6,0
20170325,100,14.2,0
20170325,200,13.9,0
20170325,300,13.5,0
20170325,400,12.7,0
20170325,500,12.2,0
20170325,600,11.4,0
20170325,700,11,0
20170325,800,15,0
20170325,900,16.3,0
20170325,1000,18.5,0
20170325,1100,20.4,0
20170325,1200,20.9,0
20170325,1300,22.1,0
20170325,1400,23.1,0
20170325,1500,23.2,0
20170325,1600,23,0
20170325,1700,23.1,0
20170325,1800,22.3,0
20170325,1900,21.9,0
20170325,2000,19.3,0
20170325,2100,17.1,0
20170325,2200,15.9,0
20170325,2300,16.9,0
20170326,0,16.9,0
20170326,100,15.8,0
20170326,200,14.6,0
20170326,300,14.1,0
20170326,400,12.3,0
20170326,500,11.1,0
20170326,600,10.5,0
20170326,700,9.8,0
20170326,800,12.8,0
20170326,900,16.9,0
20170326,1000,19.5,0
20170326,1100,21.5,0
20170326,1200,22.4,0
20170326,1300,22.8,0
20170326,1400,23.7,0
20170326,1500,23.7,0
20170326,1600,24.4,0
20170326,1700,23.3,0
20170326,1800,22.9,0
20170326,1900,21.8,0
20170326,2000,20.3,0
20170326,2100,20,0
20170326,2200,19.1,0
20170326,2300,18.8,0
20170327,0,18.3,0
20170327,100,17.5,0
20170327,200,16.6,0
20170327,300,16.5,0
20170327,400,16.2,0
20170327,500,15.6,0
20170327,600,14.9,0.6
20170327,700,14.9,1
20170327,800,15.3,0
20170327,900,16.6,0
20170327,1000,19.5,0
20170327,1100,21.1,0
20170327,1200,22.5,0
20170327,1300,23.1,0
20170327,1400,23.9,0
20170327,1500,24.9,0
20170327,1600,25.7,0
20170327,1700,25.3,0
20170327,1800,25,0
20170327,1900,23.1,0
20170327,2000,21.6,0
20170327,2100,20.5,0
20170327,2200,20.3,0
20170327,2300,20,0
20170328,0,19,0
20170328,100,18.3,0
20170328,200,17.5,0
20170328,300,17.5,0
20170328,400,17.4,0
20170328,500,17.3,0
20170328,600,16.5,0
20170328,700,15.9,0.6
20170328,800,15.6,0
20170328,900,17.4,0
20170328,1000,18.5,0
20170328,1100,20.3,0
20170328,1200,21.3,0
20170328,1300,22.6,0
20170328,1400,24.3,0
20170328,1500,26.2,0
20170328,1600,26.1,0
20170328,1700,25.7,0
20170328,1800,23.2,0
20170328,1900,21.2,0
20170328,2000,20.9,0
20170328,2100,18.2,0
20170328,2200,18.7,0
20170328,2300,17.7,0
20170329,0,17.6,0
20170329,100,16.8,0
20170329,200,15.5,0
20170329,300,14.9,0
20170329,400,15,0
20170329,500,14.7,0
20170329,600,14,0
20170329,700,14.4,0
20170329,800,16.5,0
20170329,900,18.1,0
20170329,1000,19.6,0
20170329,1100,19.9,0
20170329,1200,20.7,0
20170329,1300,21.1,0
20170329,1400,21.2,0
20170329,1500,21.4,0
20170329,1600,22.7,0
20170329,1700,22.8,0
20170329,1800,22,0
20170329,1900,21,0
20170329,2000,18.1,0
20170329,2100,16.2,0
20170329,2200,15.6,0
20170329,2300,14.5,0
20170330,0,14.3,0
20170330,100,13.8,0
20170330,200,14.1,0
20170330,300,14,0
20170330,400,13.5,0
